id,distributor_id,country_id,location_id,transactions,gross_margin,date
9787,664,2,340,327067,"$928.496.391,80",14/02/2024
9415,283,2,288,557931,"$789.783.082,20",25/04/2024
4441,702,1,404,271990,"$525.826.486,10",15/01/2024
10216,297,5,186,535576,"$911.420.712,00",11/02/2024
7004,226,2,559,254048,"$965.995.548,90",19/03/2024
10036,1364,2,471,188256,"$249.467.191,70",17/01/2024
3175,524,1,242,354524,"$658.128.657,80",09/02/2024
10006,151,1,516,199674,"$244.747.516,30",07/02/2024
7365,1728,1,261,172490,"$231.722.729,40",05/02/2024
8632,74,1,197,505146,"$154.544.564,20",01/04/2024
7840,237,1,337,296283,"$763.820.109,50",16/02/2024
9587,1628,1,354,406351,"$865.869.356,70",04/04/2024
68,18,5,364,170813,"$320.999.066,00",06/04/2024
9930,618,1,39,478004,"$398.326.097,00",20/03/2024
4492,1392,1,440,502196,"$530.719.872,20",02/03/2024
3944,527,1,212,374381,"$379.279.914,20",17/04/2024
4965,200,1,498,172173,"$435.939.715,40",22/03/2024
1291,82,1,498,310351,"$967.285.363,40",13/02/2024
8403,967,1,530,475713,"$323.937.493,70",21/01/2024
9369,858,1,234,208273,"$922.703.103,80",08/04/2024
8815,1285,1,334,560147,"$849.284.762,10",26/04/2024
9396,1265,1,187,395342,"$267.011.697,60",01/02/2024
7052,1727,1,496,237747,"$684.836.228,00",31/01/2024
2142,1688,1,264,357622,"$160.689.117,10",01/04/2024
4041,695,1,155,262472,"$800.836.316,20",16/03/2024
2699,733,1,291,309500,"$251.828.104,70",15/01/2024
8584,838,1,408,354562,"$651.443.317,50",27/03/2024
1803,134,5,369,249701,"$763.468.021,80",21/03/2024
1990,811,1,27,564253,"$878.145.914,60",28/03/2024
2282,1403,2,426,492864,"$943.636.131,80",17/02/2024
10163,518,2,70,338047,"$976.072.644,50",20/02/2024
9973,1168,2,367,553924,"$588.081.389,10",28/02/2024
5642,1272,2,20,269530,"$527.050.831,40",04/04/2024
3220,1104,3,102,392232,"$172.173.843,80",12/03/2024
6814,1735,2,12,254922,"$254.273.415,00",26/01/2024
9892,502,2,342,438387,"$747.811.263,20",14/02/2024
6540,991,1,433,212478,"$798.907.993,60",18/01/2024
4091,915,1,21,432035,"$757.185.310,10",28/02/2024
769,36,1,427,543306,"$166.268.722,60",16/04/2024
4489,912,5,87,363928,"$809.296.609,50",17/03/2024
620,19,2,181,296162,"$787.623.498,40",07/04/2024
2362,716,1,319,218223,"$801.554.740,20",15/02/2024
1202,44,1,68,408169,"$658.307.767,30",03/04/2024
2653,1038,2,349,323419,"$158.172.507,70",25/02/2024
10439,860,3,519,359377,"$309.995.475,10",07/03/2024
166,46,2,401,371874,"$405.586.806,40",08/02/2024
5313,957,1,120,534314,"$393.681.143,00",12/04/2024
10025,618,1,39,560156,"$383.742.082,60",20/03/2024
8333,981,4,553,502644,"$661.579.157,10",16/02/2024
5751,525,4,222,193048,"$473.305.711,90",25/01/2024
5319,52,2,515,465723,"$373.725.230,10",25/04/2024
204,87,1,45,494971,"$369.445.540,00",01/01/2024
3167,456,6,475,309897,"$223.820.087,10",10/02/2024
4451,868,1,200,278105,"$486.690.179,80",01/03/2024
9067,1218,1,194,522808,"$509.569.530,40",28/03/2024
8673,232,5,109,227716,"$700.364.568,40",10/01/2024
9232,197,2,506,256056,"$365.768.010,60",11/03/2024
1072,43,1,446,493940,"$382.047.331,90",02/01/2024
3564,1618,4,553,433827,"$618.291.193,40",11/03/2024
2910,734,1,242,180187,"$610.237.378,00",29/01/2024
8696,853,2,477,384077,"$468.162.907,20",07/02/2024
4589,626,1,210,497114,"$834.416.604,60",12/01/2024
10009,1489,3,112,174294,"$528.325.420,00",29/03/2024
8084,987,2,380,224821,"$408.562.891,10",16/01/2024
1142,26,5,279,553394,"$292.632.461,30",20/03/2024
4671,1072,5,216,345095,"$929.541.931,20",08/03/2024
4112,768,2,349,538278,"$293.325.172,50",16/03/2024
3131,1262,2,79,455774,"$952.025.702,90",08/03/2024
5189,727,1,7,343086,"$853.668.675,70",11/03/2024
7634,647,2,167,443422,"$477.907.272,70",24/04/2024
5145,1534,1,434,551545,"$581.405.370,30",02/01/2024
1620,112,1,227,526150,"$620.895.414,00",26/04/2024
4858,1127,2,178,485714,"$568.093.798,70",18/03/2024
1436,188,1,188,405224,"$567.418.301,00",19/01/2024
4911,909,1,92,333289,"$622.170.192,50",15/04/2024
8304,1286,1,461,541282,"$653.646.478,90",28/01/2024
1194,68,1,456,439348,"$956.916.391,80",18/03/2024
3377,45,2,67,188842,"$564.314.190,40",14/04/2024
3153,1019,1,451,461146,"$226.322.162,10",31/01/2024
3718,397,2,192,520721,"$217.819.610,20",26/04/2024
1506,987,2,380,437555,"$851.717.073,90",
3828,1251,1,249,342139,"$299.946.007,20",29/02/2024
2465,239,1,425,288846,"$430.629.883,90",13/04/2024
907,2,2,283,259797,"$948.623.358,20",02/04/2024
612,1,1,127,229777,"$449.525.044,10",22/03/2024
1651,1095,2,368,536905,"$612.715.048,60",19/02/2024
7442,206,2,426,436205,"$327.130.370,70",
9518,496,5,385,405191,"$578.423.569,40",17/04/2024
5208,1457,1,9,427047,"$655.760.595,00",04/01/2024
7303,51,2,89,339963,"$281.726.398,30",10/01/2024
10277,860,3,519,359377,"$309.995.475,10",07/03/2024
6956,1199,1,40,302586,"$396.048.167,40",14/03/2024
6824,1641,1,437,309960,"$155.356.925,50",18/03/2024
4830,912,5,87,351933,"$243.413.485,60",29/04/2024
7912,158,1,499,280965,"$308.797.403,40",15/03/2024
3239,15,1,498,398685,"$190.402.745,00",21/01/2024
7648,965,1,218,192018,"$639.081.973,60",28/04/2024
1164,42,2,495,488427,"$733.180.863,40",20/01/2024
3286,1152,1,563,547535,"$328.390.106,50",22/02/2024
5559,1134,2,283,262605,"$631.295.428,60",14/03/2024
3605,1029,1,510,510145,"$514.641.882,50",23/04/2024
255,39,1,114,330874,"$839.171.292,00",22/02/2024
1325,1619,4,485,334063,"$557.575.622,80",05/01/2024
615,58,1,512,236461,"$236.743.559,40",23/03/2024
1731,340,6,436,292652,"$772.018.752,80",28/02/2024
8698,208,1,218,469206,"$319.491.775,20",29/04/2024
8124,1738,1,272,305144,"$683.141.566,70",03/04/2024
4954,79,2,50,277660,"$753.285.325,80",27/01/2024
2270,793,2,494,538407,"$384.416.039,80",21/02/2024
8838,1624,2,314,371476,"$782.863.240,00",22/04/2024
9319,439,1,359,541812,"$487.232.560,60",12/02/2024
2669,523,1,433,222867,"$239.895.479,80",12/04/2024
7301,1240,2,84,251714,"$680.509.286,60",21/03/2024
5070,952,4,244,179285,"$878.481.047,10",12/01/2024
2525,116,2,350,347273,"$734.926.960,70",21/02/2024
1419,526,1,499,566084,"$316.693.791,60",24/03/2024
7511,1405,1,343,490617,"$641.476.076,40",18/04/2024
10283,860,3,519,359377,"$309.995.475,10",07/03/2024
569,94,2,325,271514,"$544.133.455,30",09/03/2024
3633,902,1,440,448317,"$725.600.043,20",16/01/2024
1775,1736,4,330,225651,"$424.518.480,30",14/03/2024
13,65,2,163,157815,"$810.263.929,20",02/03/2024
648,46,2,401,539958,"$960.097.471,50",01/04/2024
3568,1647,5,133,319275,"$724.812.690,00",24/03/2024
306,97,1,400,384400,"$549.078.227,80",19/02/2024
7759,22,2,444,173011,"$678.837.686,90",24/04/2024
6852,749,1,135,441990,"$956.026.389,00",06/04/2024
5265,1624,2,314,198834,"$891.326.935,30",21/01/2024
6991,788,5,253,312505,"$224.653.842,70",17/02/2024
1329,1232,1,188,503422,"$332.195.748,30",03/02/2024
4841,431,2,493,373344,"$403.664.912,30",27/02/2024
7822,1526,3,387,331692,"$451.449.638,30",23/03/2024
8855,1475,2,314,471107,"$201.730.863,40",20/03/2024
9389,159,1,92,171281,"$244.515.250,60",05/01/2024
8644,272,5,152,308905,"$664.045.804,40",31/03/2024
3327,876,1,30,203033,"$540.001.964,30",18/04/2024
3384,168,1,247,283289,"$618.341.014,40",10/01/2024
2867,32,1,31,256227,"$946.486.721,80",25/02/2024
10208,1503,2,342,473699,"$829.353.680,90",18/04/2024
5327,1141,1,394,170676,"$212.287.420,60",
10151,1188,1,155,533272,"$399.087.200,80",24/04/2024
4275,585,5,87,381151,"$499.076.801,10",21/02/2024
9847,1154,2,59,308891,"$641.516.231,70",07/01/2024
6385,1682,1,549,168404,"$364.751.488,80",10/01/2024
9457,881,1,547,395624,"$585.392.016,40",17/02/2024
8806,1725,1,272,412036,"$728.076.191,50",28/01/2024
10456,860,3,519,359377,"$309.995.475,10",07/03/2024
7524,444,1,209,529082,"$273.938.498,60",21/01/2024
3216,1670,2,161,549393,"$845.734.606,60",10/01/2024
1853,942,1,43,430817,"$287.549.837,40",09/02/2024
4227,950,1,450,493277,"$166.524.773,00",21/01/2024
4261,1332,1,51,552839,"$843.069.263,00",05/04/2024
5107,747,1,238,426780,"$687.308.619,80",12/04/2024
9724,583,3,523,381095,"$742.935.857,90",05/03/2024
4278,798,1,415,499128,"$188.185.249,90",13/02/2024
7375,556,2,342,328713,"$461.250.925,30",14/03/2024
874,57,4,346,220132,"$774.965.381,10",11/02/2024
326,20,1,54,208732,"$208.101.464,50",19/01/2024
5929,703,1,547,562058,"$548.030.283,60",23/01/2024
4786,256,1,424,198097,"$289.762.048,20",06/01/2024
8063,1323,2,490,315525,"$922.722.674,20",02/03/2024
793,20,1,54,173543,"$490.992.453,30",21/02/2024
4974,339,1,336,506521,"$241.470.905,20",30/03/2024
7043,1718,1,92,565098,"$368.123.494,20",01/02/2024
9993,619,3,409,172318,"$678.165.188,30",10/03/2024
4448,53,1,528,376272,"$830.601.119,70",03/04/2024
1141,84,2,189,395346,"$534.811.053,30",19/03/2024
1888,782,1,246,402138,"$391.336.931,90",25/02/2024
429,22,2,444,416437,"$508.321.215,30",23/03/2024
9129,680,1,530,200846,"$969.715.645,50",07/02/2024
9289,1322,5,253,419018,"$502.544.777,30",25/01/2024
5645,1160,2,12,339055,"$699.682.639,40",03/03/2024
841,8,1,137,404771,"$656.428.733,50",19/02/2024
2754,1513,1,61,298951,"$952.103.042,10",28/01/2024
8554,630,1,103,515470,"$741.835.353,80",30/01/2024
7305,651,1,473,564884,"$279.996.832,20",22/02/2024
4189,1397,4,345,326695,"$878.451.992,90",25/01/2024
3202,1369,1,110,561531,"$221.785.531,60",03/03/2024
6390,1653,2,85,515102,"$824.448.817,40",27/04/2024
4130,416,1,492,252635,"$519.476.333,30",04/02/2024
7747,1157,2,526,171054,"$974.925.988,90",24/03/2024
4670,486,1,60,333783,"$862.790.458,90",21/04/2024
4919,746,2,179,188663,"$935.713.533,80",12/01/2024
7782,516,1,424,466685,"$707.533.253,70",19/03/2024
5812,1172,1,44,416586,"$960.331.984,70",21/04/2024
6958,43,1,446,160361,"$743.581.420,70",16/03/2024
2050,765,1,247,269549,"$255.483.702,50",03/02/2024
8786,540,1,184,474344,"$720.244.230,10",27/04/2024
9399,390,1,136,564849,"$204.541.506,70",27/03/2024
3818,389,2,338,393890,"$654.734.817,30",09/03/2024
7548,1608,1,456,433581,"$550.391.733,50",
1044,76,2,91,184627,"$771.429.723,10",28/04/2024
9082,246,2,444,534979,"$783.784.446,70",02/02/2024
2180,761,1,231,478293,"$625.516.962,20",05/04/2024
3629,175,3,169,300691,"$976.778.138,30",08/02/2024
5059,1569,2,10,183720,"$384.177.226,90",29/03/2024
9936,329,1,505,296354,"$851.274.598,30",28/02/2024
2971,504,3,112,163606,"$895.464.448,90",22/02/2024
7972,531,2,514,463122,"$274.541.863,00",
3939,1321,5,432,353760,"$493.062.793,20",06/01/2024
6395,1680,1,491,549569,"$491.961.498,50",11/04/2024
4331,92,1,429,543439,"$405.705.348,50",02/02/2024
5428,1225,1,533,335793,"$201.049.271,40",08/04/2024
8876,273,1,131,440968,"$761.516.499,70",02/01/2024
8102,1147,1,71,434993,"$643.048.428,90",07/02/2024
4321,1232,1,188,465308,"$235.903.864,20",21/03/2024
4513,1639,1,62,459478,"$693.496.216,90",11/02/2024
7345,125,1,154,383243,"$927.479.488,00",27/01/2024
257,66,2,50,281326,"$268.273.848,20",10/02/2024
9791,1279,4,303,352607,"$808.942.177,30",11/02/2024
5945,753,2,529,417814,"$564.194.777,40",12/03/2024
1314,61,1,229,507407,"$330.962.847,20",28/02/2024
732,41,1,433,310993,"$324.321.877,80",22/03/2024
9149,345,1,29,458272,"$416.427.179,60",07/03/2024
5408,1534,1,434,532081,"$257.015.518,40",20/02/2024
6339,1142,1,213,464932,"$789.508.119,50",21/01/2024
1249,99,1,214,438638,"$274.859.796,90",05/03/2024
9199,563,4,330,244210,"$634.338.791,80",16/04/2024
7755,644,1,546,157941,"$177.820.852,10",14/01/2024
6190,910,1,24,234057,"$232.397.451,20",18/01/2024
1448,315,1,378,508492,"$200.201.240,60",26/01/2024
4039,1049,2,480,440434,"$835.489.464,50",19/02/2024
8445,1134,2,283,322206,"$833.481.358,20",25/02/2024
8105,760,1,379,214761,"$433.245.342,80",11/01/2024
10500,860,3,519,359377,"$309.995.475,10",07/03/2024
3724,1031,1,123,320585,"$525.869.544,10",08/01/2024
556,10,1,2,362741,"$918.620.562,50",14/01/2024
4529,1222,1,73,461566,"$712.999.407,80",27/03/2024
9227,1535,1,277,560994,"$579.632.729,30",12/02/2024
5077,583,3,523,161736,"$259.808.255,30",23/02/2024
10519,860,3,519,359377,"$309.995.475,10",07/03/2024
9799,617,1,41,422731,"$215.730.177,40",04/04/2024
10493,860,3,519,359377,"$309.995.475,10",07/03/2024
6446,1174,2,417,158134,"$366.359.242,80",21/03/2024
3316,961,1,74,157183,"$517.289.812,50",27/01/2024
9121,1416,1,297,332683,"$410.591.431,30",23/04/2024
2610,1196,1,472,176077,"$440.929.329,00",21/04/2024
4252,1167,1,482,402395,"$420.742.673,70",04/03/2024
323,18,5,364,201750,"$917.129.245,00",10/04/2024
1765,1468,5,483,325891,"$714.103.418,40",08/03/2024
1322,142,5,386,166237,"$642.881.404,00",06/02/2024
5736,7,1,162,423101,"$492.803.594,70",01/04/2024
7719,194,4,376,233124,"$984.114.881,40",03/02/2024
5316,455,2,250,281338,"$483.838.264,40",20/01/2024
9907,1502,2,121,311241,"$835.776.668,50",01/02/2024
8807,1124,2,104,454092,"$580.825.707,10",29/02/2024
1245,89,1,521,338343,"$201.843.294,00",03/01/2024
1180,30,1,555,419149,"$429.199.344,90",22/04/2024
5259,876,1,30,477167,"$219.359.072,00",02/01/2024
3268,1242,2,167,412539,"$983.187.034,60",12/03/2024
4165,703,1,547,550722,"$498.822.354,20",19/04/2024
4800,1042,1,365,182614,"$403.628.607,50",13/01/2024
8705,456,6,475,567519,"$238.489.702,70",15/02/2024
5379,1545,2,167,419845,"$892.279.785,70",29/02/2024
7746,159,1,92,415804,"$709.463.488,10",10/01/2024
6880,1595,2,342,317938,"$754.846.610,10",09/02/2024
2532,1073,1,445,449781,"$495.962.528,10",16/02/2024
8818,1445,1,470,157493,"$839.580.227,90",03/04/2024
1811,176,1,347,449636,"$334.674.169,00",30/01/2024
374,55,1,135,449781,"$841.166.059,30",15/03/2024
397,71,4,376,226169,"$847.901.431,60",
8751,529,4,222,326732,"$887.564.509,40",04/03/2024
6428,312,2,25,427806,"$270.489.787,40",08/04/2024
7516,46,2,401,300137,"$360.715.669,40",23/01/2024
8672,621,2,250,429785,"$371.844.032,10",08/03/2024
189,12,1,28,392281,"$684.608.069,60",01/02/2024
43,45,2,67,484401,"$883.986.343,40",17/02/2024
2828,494,1,502,374968,"$243.360.612,30",25/03/2024
6200,1040,1,106,507363,"$808.843.100,00",02/01/2024
1317,1301,2,302,466268,"$262.433.557,50",22/03/2024
1190,88,1,155,280173,"$517.649.471,10",14/03/2024
996,79,2,50,355305,"$834.643.946,50",07/02/2024
2064,701,1,389,266876,"$311.820.025,70",07/02/2024
8322,676,1,106,179823,"$275.071.900,10",17/01/2024
433,31,2,37,467557,"$587.986.639,40",10/03/2024
9317,784,1,516,340883,"$554.302.403,60",09/03/2024
10090,435,1,113,400878,"$488.723.067,70",20/01/2024
1743,1163,1,257,354724,"$904.239.551,50",16/03/2024
8618,122,1,337,525302,"$513.165.934,60",04/02/2024
5269,1726,1,528,562744,"$437.234.253,10",18/01/2024
5013,1490,1,115,361171,"$836.781.187,10",08/03/2024
172,44,1,68,170759,"$932.875.764,70",29/04/2024
197,75,1,348,189204,"$828.759.499,80",18/01/2024
6121,1123,1,111,460803,"$238.748.487,40",03/04/2024
8021,892,1,323,481463,"$956.814.009,40",27/03/2024
1558,169,1,516,557407,"$879.828.124,30",27/01/2024
4104,1600,2,515,264936,"$696.173.243,10",21/02/2024
305,38,1,27,347062,"$846.403.743,40",21/02/2024
6424,1489,3,112,430877,"$312.061.091,10",01/01/2024
5200,1438,1,551,439106,"$493.204.586,40",25/03/2024
2750,387,1,127,299095,"$486.045.234,30",05/02/2024
6011,221,2,283,206245,"$826.116.468,30",17/02/2024
5169,192,2,384,511006,"$746.393.451,70",02/04/2024
5572,1442,1,296,409189,"$188.660.080,30",27/04/2024
3479,1031,1,123,395962,"$212.976.461,60",08/02/2024
712,80,4,317,408466,"$889.891.464,50",20/01/2024
8415,235,1,126,454815,"$944.715.305,80",18/02/2024
8202,663,2,161,215594,"$566.356.438,00",04/02/2024
3680,830,2,495,302242,"$267.301.172,40",02/03/2024
2533,937,2,526,356966,"$192.077.288,70",18/04/2024
4628,652,1,242,423018,"$912.781.224,60",12/01/2024
5922,457,1,23,245604,"$200.170.926,90",27/01/2024
815,95,1,383,189355,"$349.054.941,30",25/03/2024
4557,1443,1,337,191870,"$739.058.081,60",29/02/2024
9707,670,2,191,397660,"$396.795.262,50",03/02/2024
6507,218,1,501,463197,"$979.850.277,30",13/03/2024
2457,545,1,359,312939,"$430.955.402,20",27/01/2024
8666,102,2,146,437169,"$488.212.669,70",25/04/2024
3032,88,1,155,504121,"$926.530.300,40",20/04/2024
9586,930,1,74,229003,"$591.149.151,70",24/03/2024
8243,534,1,80,492704,"$553.163.705,30",20/02/2024
9166,505,5,186,534773,"$613.857.248,90",16/02/2024
7342,478,2,478,418512,"$403.987.269,10",17/04/2024
3033,337,1,11,414168,"$851.971.085,00",02/03/2024
7157,16,1,2,416335,"$449.361.265,60",29/02/2024
5821,621,2,250,498383,"$260.924.321,30",11/01/2024
6568,395,5,361,217890,"$251.550.594,60",08/01/2024
6443,636,1,125,207276,"$340.988.839,80",21/04/2024
9183,1473,2,280,341471,"$796.099.500,40",02/04/2024
4045,1291,2,79,167898,"$952.258.275,50",01/01/2024
940,6,1,71,344865,"$949.204.033,10",27/04/2024
9043,89,1,521,227165,"$883.876.330,50",27/04/2024
9496,1660,1,160,447667,"$445.035.514,80",26/01/2024
9877,757,1,311,182747,"$604.211.092,80",16/02/2024
199,10,1,2,303035,"$709.841.574,70",03/04/2024
10241,1406,1,557,437660,"$787.199.024,90",27/02/2024
5524,1264,1,540,234254,"$705.837.461,40",29/02/2024
2295,1402,2,67,214734,"$561.882.774,40",18/03/2024
7641,896,1,120,197173,"$560.819.019,10",29/03/2024
9106,1234,1,124,335164,"$780.287.395,40",05/03/2024
8395,535,1,516,291932,"$679.046.511,00",10/02/2024
3143,1250,1,304,481861,"$253.860.483,10",22/04/2024
6136,1131,2,64,556082,"$291.927.105,10",23/03/2024
5207,627,1,549,180715,"$781.129.231,20",01/04/2024
9010,256,1,424,191205,"$427.545.729,50",09/01/2024
3137,1576,1,1,471429,"$786.308.821,70",19/03/2024
9049,1392,1,440,166894,"$376.840.021,10",29/04/2024
4831,118,1,319,382629,"$861.383.037,30",11/01/2024
9794,519,1,502,555372,"$554.412.911,80",02/03/2024
534,18,5,364,304852,"$285.535.855,40",07/01/2024
7998,708,2,447,389204,"$709.863.756,90",08/01/2024
404,34,2,314,275030,"$153.009.799,60",12/04/2024
7837,420,1,301,542570,"$446.871.739,80",08/04/2024
1309,47,6,94,494012,"$921.104.921,60",24/01/2024
7486,676,1,106,268386,"$394.489.525,60",24/03/2024
5881,1515,1,439,463021,"$644.904.991,10",17/04/2024
7622,347,2,192,280322,"$907.796.341,90",30/01/2024
9354,972,2,215,287372,"$280.178.801,60",14/02/2024
5738,311,4,382,371181,"$782.831.917,20",25/01/2024
7122,121,1,208,565845,"$592.602.363,80",29/03/2024
8979,350,1,327,308562,"$836.088.928,50",20/03/2024
4952,1008,1,366,399564,"$974.844.236,80",17/03/2024
9311,345,1,29,548260,"$720.051.417,80",11/04/2024
7498,387,1,127,236418,"$160.269.510,50",25/03/2024
2361,704,1,416,439890,"$287.052.545,30",05/01/2024
4411,1697,1,78,236536,"$694.105.388,90",08/04/2024
9038,291,1,441,195570,"$808.694.088,60",26/03/2024
7131,605,1,448,194905,"$679.307.623,40",31/01/2024
2859,1176,2,295,189315,"$883.250.595,50",18/01/2024
6907,31,2,37,163647,"$512.705.782,90",27/03/2024
2913,1183,3,387,464369,"$922.255.809,20",05/04/2024
4003,495,2,258,322083,"$361.329.169,20",01/01/2024
3515,1067,1,527,372484,"$186.620.610,40",02/01/2024
2019,1533,1,290,486903,"$251.837.143,50",23/03/2024
946,1,1,127,553367,"$417.614.736,80",19/02/2024
2755,988,2,202,371515,"$235.252.359,70",31/03/2024
451,60,1,334,552873,"$480.050.338,60",17/03/2024
3717,1487,1,476,414322,"$667.236.811,10",22/04/2024
6996,903,6,372,483986,"$241.624.420,90",05/03/2024
151,62,1,508,313506,"$557.344.860,70",02/03/2024
5213,1584,1,411,258846,"$181.745.129,30",23/02/2024
4664,1702,1,462,443913,"$725.665.657,60",14/01/2024
2439,120,1,226,232366,"$181.533.375,80",22/02/2024
4674,1340,1,232,423025,"$216.150.283,50",13/01/2024
2530,1423,1,328,163658,"$376.017.727,10",20/04/2024
5159,1665,1,83,430337,"$741.034.341,00",23/03/2024
5816,191,1,491,468437,"$472.320.500,50",29/02/2024
7637,149,1,58,453562,"$346.354.132,30",26/01/2024
3207,1358,1,563,180113,"$452.783.386,00",18/03/2024
6239,224,2,122,273115,"$171.588.860,60",19/02/2024
9494,1529,1,159,452347,"$347.461.898,50",26/02/2024
8748,560,1,136,371522,"$535.157.082,60",22/01/2024
997,26,5,279,250667,"$706.297.476,60",05/03/2024
5426,1588,5,307,493108,"$255.529.825,20",25/01/2024
1304,81,1,454,223837,"$644.133.594,70",02/04/2024
6866,812,1,165,360531,"$384.598.315,70",14/01/2024
10030,886,1,41,458858,"$168.375.314,50",17/02/2024
9895,873,2,104,391673,"$537.005.449,40",13/04/2024
1898,1510,1,443,259951,"$401.811.203,90",16/04/2024
2761,84,2,189,354919,"$481.816.045,20",04/03/2024
6294,732,2,98,322406,"$469.179.657,10",21/01/2024
823,27,1,521,226512,"$200.804.256,80",23/04/2024
290,79,2,50,209795,"$543.999.785,50",21/02/2024
1801,481,1,247,481780,"$667.458.704,10",12/04/2024
5854,1455,2,191,301424,"$826.845.753,30",04/02/2024
10377,860,3,519,359377,"$309.995.475,10",07/03/2024
6179,1729,2,241,540863,"$328.406.088,10",05/01/2024
5958,251,1,224,523952,"$386.867.793,60",16/04/2024
4009,848,1,124,227840,"$169.984.874,70",25/04/2024
9078,1553,3,523,557031,"$639.868.430,80",19/02/2024
9085,1196,1,472,332421,"$422.260.802,40",03/02/2024
5210,452,1,74,433075,"$786.345.945,70",09/01/2024
505,85,1,264,494761,"$733.637.646,50",12/02/2024
8501,1594,1,185,340550,"$441.640.508,90",25/04/2024
5959,1571,1,375,179883,"$459.346.454,70",05/04/2024
1183,80,4,317,187276,"$951.814.894,60",27/03/2024
3481,210,5,176,405078,"$700.652.782,00",28/01/2024
5133,392,1,269,314655,"$775.123.495,30",15/04/2024
7855,1085,1,32,523929,"$423.529.014,30",10/04/2024
10318,860,3,519,359377,"$309.995.475,10",07/03/2024
104,16,1,2,257400,"$482.716.743,20",12/01/2024
10088,253,4,118,285529,"$838.947.974,60",13/01/2024
5318,1258,2,59,475508,"$949.045.187,90",02/03/2024
2809,1654,1,226,208121,"$592.856.147,60",06/04/2024
3063,513,1,93,266684,"$288.993.920,20",10/02/2024
4134,1147,1,71,311853,"$936.295.403,10",19/02/2024
6646,1449,1,7,318725,"$701.331.826,60",02/02/2024
4404,677,1,431,539387,"$487.618.614,40",14/01/2024
10392,860,3,519,359377,"$309.995.475,10",07/03/2024
2605,1176,2,295,568166,"$677.313.836,60",25/03/2024
7224,1224,1,541,447858,"$201.515.188,70",05/03/2024
7805,616,1,58,302484,"$287.783.016,30",12/01/2024
10451,860,3,519,359377,"$309.995.475,10",07/03/2024
6923,1314,2,428,256099,"$683.232.803,30",09/01/2024
1856,1332,1,51,225521,"$252.507.917,10",30/01/2024
6094,216,1,220,233769,"$759.471.084,10",04/02/2024
5636,1457,1,9,380963,"$819.859.506,10",21/03/2024
1890,1591,1,388,287850,"$750.916.832,30",29/03/2024
7110,475,2,117,179283,"$673.174.827,10",18/04/2024
5540,509,1,530,455038,"$653.800.946,70",27/03/2024
3827,1669,5,538,516722,"$941.919.815,50",29/02/2024
7323,1689,2,535,251053,"$457.477.073,50",23/01/2024
909,25,1,86,310738,"$293.553.623,10",06/03/2024
9159,1473,2,280,251537,"$215.520.715,70",09/02/2024
5494,1604,5,276,293623,"$274.134.251,00",21/03/2024
440,59,1,36,161941,"$948.509.669,20",07/01/2024
9698,955,6,316,356015,"$238.806.353,30",12/04/2024
7883,1008,1,366,475160,"$604.570.222,90",07/02/2024
9187,882,2,16,328345,"$798.263.827,60",24/04/2024
3181,1051,2,255,345261,"$473.460.039,80",10/03/2024
9649,727,1,7,392866,"$468.248.846,60",19/03/2024
2890,1181,1,541,484794,"$895.899.601,40",14/04/2024
7195,430,4,346,524279,"$169.106.392,00",10/04/2024
8653,477,1,489,456348,"$243.192.067,30",11/03/2024
8950,509,1,530,461375,"$929.369.876,10",04/03/2024
6613,53,1,528,326985,"$526.075.668,80",14/03/2024
10452,860,3,519,359377,"$309.995.475,10",07/03/2024
1985,970,2,84,411979,"$563.938.392,70",03/04/2024
2608,1661,1,407,361311,"$295.641.023,70",13/04/2024
7493,1054,2,206,539320,"$250.328.992,70",26/01/2024
8551,742,1,209,429126,"$506.247.459,40",03/02/2024
5349,390,1,136,257484,"$787.274.235,20",29/03/2024
10305,860,3,519,359377,"$309.995.475,10",07/03/2024
1802,611,1,269,457278,"$808.914.005,40",15/02/2024
251,56,2,414,396769,"$392.937.652,90",22/02/2024
8283,632,1,71,254623,"$238.550.446,80",19/01/2024
9922,707,3,519,383420,"$433.779.602,50",14/01/2024
394,52,2,515,271464,"$435.485.733,80",07/02/2024
6039,761,1,231,380156,"$643.734.571,30",23/02/2024
5139,407,6,172,479882,"$832.381.664,00",18/04/2024
8470,1257,1,457,303295,"$302.048.741,30",16/03/2024
4968,1198,2,217,188914,"$370.074.508,10",09/03/2024
4160,353,4,317,312043,"$456.635.500,60",25/02/2024
3998,325,3,42,360706,"$748.318.367,40",09/02/2024
6017,161,3,409,432029,"$324.773.678,50",15/03/2024
4622,225,2,532,476966,"$835.709.679,40",15/04/2024
6723,1070,2,18,467205,"$701.555.449,40",19/01/2024
5730,290,1,177,520553,"$696.515.728,70",29/02/2024
5999,40,1,1,336595,"$950.239.394,60",04/04/2024
8500,1162,1,36,252004,"$627.932.595,60",01/04/2024
9557,23,1,459,557162,"$829.390.240,00",17/01/2024
5275,939,1,524,434963,"$183.466.807,10",22/04/2024
287,70,2,467,461713,"$937.157.767,50",04/01/2024
9315,1297,1,44,218582,"$187.511.013,80",08/03/2024
4819,899,1,75,368576,"$437.992.026,60",30/03/2024
5997,62,1,508,224501,"$497.024.845,10",29/01/2024
7108,1482,4,244,274927,"$212.877.625,00",27/04/2024
9757,132,1,537,535260,"$978.635.685,10",26/04/2024
5205,516,1,424,342350,"$516.245.140,50",29/01/2024
